FlangeLength,web_length,lip_Length,Thickness,Yeild_strength,Area_of_cross_section,P,Mxx,Myy,J,X(center_of_gravity),Y(center_of_gravity),Ixx,Iyy,Ixy,θ,I11,I22,Xs,Zs,Cw,β1,Local_factor,Distortional_factor,Global_factor,DSM
2.36,2.36,0.78,0.039,65.26,0.429,27.9965,18.7056,11.858,0.0002175,2.36,1.18,1.6062,0.68061,0.79548,-29.905,2.0637,0.22309,2.36,1.18,2.5636,0.0,0.18845,0.44473,0.23382,49.2
2.36,2.36,0.78,0.039,72.51,0.429,31.1068,20.7836,13.1753,0.0002175,2.36,1.18,1.6062,0.68061,0.79548,-29.905,2.0637,0.22309,2.36,1.18,2.5636,0.0,0.16961,0.40026,0.21044,49.2
2.36,2.36,0.78,0.039,79.77,0.429,34.2213,22.8646,15.547,0.0002175,2.36,1.18,1.6062,0.68061,0.79548,-29.905,2.0637,0.22309,2.36,1.18,2.5636,0.0,0.15417,0.36383,0.19129,49.2
2.36,2.36,0.78,0.059,36.25,0.649,23.5262,15.7188,9.9646,0.00075306,2.36,1.18,2.4299,1.0296,1.2034,-29.905,3.122,0.3375,2.36,1.18,3.8782,0.0,0.77499,1.2686,0.42302,59.82
2.36,2.36,0.78,0.059,39.16,0.649,25.4148,16.9806,10.7645,0.00075306,2.36,1.18,2.4299,1.0296,1.2034,-29.905,3.122,0.3375,2.36,1.18,3.8782,0.0,0.7174,1.1743,0.39158,59.82
2.36,2.36,0.78,0.059,43.5,0.649,28.2315,18.8625,11.9575,0.00075306,2.36,1.18,2.4299,1.0296,1.2034,-29.905,3.122,0.3375,2.36,1.18,3.8782,0.0,0.64583,1.0572,0.35251,59.82
2.36,2.36,0.78,0.059,50.7,0.649,32.9043,21.9846,13.9367,0.00075306,2.36,1.18,2.4299,1.0296,1.2034,-29.905,3.122,0.3375,2.36,1.18,3.8782,0.0,0.55411,0.90702,0.30245,59.82
2.36,2.36,0.78,0.059,58.01,0.649,37.6485,25.1544,15.9461,0.00075306,2.36,1.18,2.4299,1.0296,1.2034,-29.905,3.122,0.3375,2.36,1.18,3.8782,0.0,0.48429,0.79273,0.26434,59.82
2.36,2.36,0.78,0.059,65.26,0.649,42.3537,28.2981,17.939,0.00075306,2.36,1.18,2.4299,1.0296,1.2034,-29.905,3.122,0.3375,2.36,1.18,3.8782,0.0,0.43049,0.70466,0.23497,59.82
2.36,2.36,0.78,0.059,72.51,0.649,47.059,31.4419,19.9319,0.00075306,2.36,1.18,2.4299,1.0296,1.2034,-29.905,3.122,0.3375,2.36,1.18,3.8782,0.0,0.38744,0.6342,0.21148,59.82
2.36,2.36,0.78,0.059,79.77,0.649,51.7707,34.59,21.9276,0.00075306,2.36,1.18,2.4299,1.0296,1.2034,-29.905,3.122,0.3375,2.36,1.18,3.8782,0.0,0.35218,0.57648,0.19223,59.82
2.36,2.36,0.78,0.078,36.25,0.858,31.1025,20.7808,13.1735,0.00174,2.36,1.18,3.2124,1.3612,1.591,-29.905,4.1274,0.44618,2.36,1.18,5.1271,0.0,1.3511,1.7499,0.42484,60.08
2.36,2.36,0.78,0.078,39.16,0.858,33.5993,22.449,14.231,0.00174,2.36,1.18,3.2124,1.3612,1.591,-29.905,4.1274,0.44618,2.36,1.18,5.1271,0.0,1.2507,1.6199,0.39327,60.08
2.36,2.36,0.78,0.078,43.5,0.858,37.323,24.9369,15.8082,0.00174,2.36,1.18,3.2124,1.3612,1.591,-29.905,4.1274,0.44618,2.36,1.18,5.1271,0.0,1.126,1.4583,0.35403,60.08
2.36,2.36,0.78,0.078,50.7,0.858,43.5006,29.0644,18.4247,0.00174,2.36,1.18,3.2124,1.3612,1.591,-29.905,4.1274,0.44618,2.36,1.18,5.1271,0.0,0.96605,1.25122,0.30276,60.08
2.36,2.36,0.78,0.078,58.01,0.858,49.7726,33.2549,21.0812,0.00174,2.36,1.18,3.2124,1.3612,1.591,-29.905,4.1274,0.44618,2.36,1.18,5.1271,0.0,0.84432,1.0935,0.26548,60.08
2.36,2.36,0.78,0.078,65.26,0.858,55.9931,37.4111,23.7159,0.00174,2.36,1.18,3.2124,1.3612,1.591,-29.905,4.1274,0.44618,2.36,1.18,5.1271,0.0,0.75052,0.97203,0.23599,60.08
2.36,2.36,0.78,0.078,72.51,0.858,62.2136,41.5673,26.3506,0.00174,2.36,1.18,3.2124,1.3612,1.591,-29.905,4.1274,0.44618,2.36,1.18,5.1271,0.0,0.68377,0.90297,0.21878,60.08
2.36,2.36,0.78,0.078,79.77,0.858,68.4427,45.7291,28.989,0.00174,2.36,1.18,3.2124,1.3612,1.591,-29.905,4.1274,0.44618,2.36,1.18,5.1271,0.0,0.62245,0.80265,0.19311,60.09
2.36,2.36,0.78,0.098,36.25,1.078,39.0775,26.1092,16.5513,0.003451,2.36,1.18,4.0361,1.7102,1.9989,-29.905,5.1857,0.56059,2.36,1.18,6.4418,0.0,2.1256,2.2053,1.1658,112.6
2.36,2.36,0.78,0.098,39.16,1.078,42.2145,28.2051,17.88,0.003451,2.36,1.18,4.0361,1.7102,1.9989,-29.905,5.1857,0.56059,2.36,1.18,6.4418,0.0,1.9677,2.0414,0.61329,112.6
2.36,2.36,0.78,0.098,43.5,1.078,46.893,31.331,19.8616,0.003451,2.36,1.18,4.0361,1.7102,1.9989,-29.905,5.1857,0.56059,2.36,1.18,6.4418,0.0,1.7714,1.8378,0.71801,112.6
2.36,2.36,0.78,0.098,50.7,1.078,54.6546,36.5168,23.149,0.003451,2.36,1.18,4.0361,1.7102,1.9989,-29.905,5.1857,0.56059,2.36,1.18,6.4418,0.0,1.5198,1.5768,0.4737,112.6
2.36,2.36,0.78,0.098,58.01,1.078,62.5348,41.7819,26.4867,0.003451,2.36,1.18,4.0361,1.7102,1.9989,-29.905,5.1857,0.56059,2.36,1.18,6.4418,0.0,1.403,1.3938,0.43251,112.6
2.36,2.36,0.78,0.098,65.26,1.078,70.3503,47.0037,29.7969,0.003451,2.36,1.18,4.0361,1.7102,1.9989,-29.905,5.1857,0.56059,2.36,1.18,6.4418,0.0,1.1807,1.225,0.36801,112.6
2.36,2.36,0.78,0.098,72.51,1.078,78.1658,52.2255,33.1072,0.003451,2.36,1.18,4.0361,1.7102,1.9989,-29.905,5.1857,0.56059,2.36,1.18,6.4418,0.0,1.0627,1.1025,0.33122,112.6
2.36,2.36,0.78,0.098,79.77,1.078,85.9921,57.4546,36.422,0.003451,2.36,1.18,4.0361,1.7102,1.9989,-29.905,5.1857,0.56059,2.36,1.18,6.4418,0.0,0.96596,1.0022,0.30107,112.6
2.36,2.36,0.78,0.118,36.25,1.298,47.0525,31.4376,19.9291,0.0060245,2.36,2.36,4.8598,2.0593,2.4068,-29.905,6.2441,0.67499,2.36,2.36,7.7564,0.0,3.0688,2.7522,1.6697,125.49
2.36,2.36,0.78,0.118,39.16,1.298,50.8297,33.9612,21.529,0.0060245,2.36,2.36,4.8598,2.0593,2.4068,-29.905,6.2441,0.67499,2.36,2.36,7.7564,0.0,2.8408,2.5477,1.6192,125.49
2.36,2.36,0.78,0.118,43.5,1.298,56.463,37.7251,23.915,0.0060245,2.36,2.36,4.8598,2.0593,2.4068,-29.905,6.2441,0.67499,2.36,2.36,7.7564,0.0,2.5229,2.3842,1.5854,125.49
2.36,2.36,0.78,0.118,50.7,1.298,65.8086,43.9692,27.8733,0.0060245,2.36,2.36,4.8598,2.0593,2.4068,-29.905,6.2441,0.67499,2.36,2.36,7.7564,0.0,2.1857,2.2071,1.552,125.49
2.36,2.36,0.78,0.118,58.01,1.298,75.297,50.3088,50.3088,0.0060245,2.36,2.36,4.8598,2.0593,2.4068,-29.905,6.2441,0.67499,2.36,2.36,7.7564,0.0,1.926,1.9869,1.0057,125.49
2.36,2.36,0.78,0.118,65.26,1.298,84.7075,56.5963,35.878,0.0060245,2.36,2.36,4.8598,2.0593,2.4068,-29.905,6.2441,0.67499,2.36,2.36,7.7564,0.0,1.695,1.7047,0.90538,125.49
2.36,2.36,0.78,0.118,72.51,1.298,94.118,62.8838,39.8638,0.0060245,2.36,2.36,4.8598,2.0593,2.4068,-29.905,6.2441,0.67499,2.36,2.36,7.7564,0.0,1.5255,1.4899,0.7768,125.49
2.36,2.36,0.78,0.118,79.77,1.298,103.5415,69.18,43.8551,0.0060245,2.36,2.36,4.8598,2.0593,2.4068,-29.905,6.2441,0.67499,2.36,2.36,7.7564,0.0,1.3946,1.2507,0.75875,125.49
2.36,2.36,0.78,0.137,36.25,1.507,54.6288,36.4995,23.1381,0.0009483,2.36,2.36,5.6423,2.3908,2.7944,-29.905,7.2495,0.78368,2.36,2.36,9.0053,0.0,4.117,3.354,1.6756,125.6
2.36,2.36,0.78,0.137,39.16,1.507,59.0141,39.4296,24.9955,0.0009483,2.36,2.36,5.6423,2.3908,2.7944,-29.905,7.2495,0.78368,2.36,2.36,9.0053,0.0,3.811,3.1048,1.5511,125.6
2.36,2.36,0.78,0.137,43.5,1.507,65.5545,43.7994,27.7657,0.0009483,2.36,2.36,5.6423,2.3908,2.7944,-29.905,7.2495,0.78368,2.36,2.36,9.0053,0.0,3.4531,2.6919,1.4417,125.6
2.36,2.36,0.78,0.137,50.7,1.507,76.4049,51.049,32.3614,0.0009483,2.36,2.36,5.6423,2.3908,2.7944,-29.905,7.2495,0.78368,2.36,2.36,9.0053,0.0,2.9627,2.4233,1.2978,125.6
2.36,2.36,0.78,0.137,58.01,1.507,87.4211,58.4093,37.0273,0.0009483,2.36,2.36,5.6423,2.3908,2.7944,-29.905,7.2495,0.78368,2.36,2.36,9.0053,0.0,2.5894,2.0792,1.1135,125.6
2.36,2.36,0.78,0.137,65.26,1.507,98.3468,65.7092,41.6549,0.0009483,2.36,2.36,5.6423,2.3908,2.7944,-29.905,7.2495,0.78368,2.36,2.36,9.0053,0.0,2.3017,1.8172,0.97321,125.6
2.36,2.36,0.78,0.137,72.51,1.507,109.2726,73.0091,46.2825,0.0009483,2.36,2.36,5.6423,2.3908,2.7944,-29.905,7.2495,0.78368,2.36,2.36,9.0053,0.0,2.0716,1.6153,0.86509,125.6
2.36,2.36,0.78,0.137,79.77,1.507,120.2134,80.3191,50.9165,0.0009483,2.36,2.36,5.6423,2.3908,2.7944,-29.905,7.2495,0.78368,2.36,2.36,9.0053,0.0,1.8709,1.5242,0.76146,125.6
2.36,2.36,0.78,0.157,36.25,1.727,62.6037,41.8279,26.5159,0.01419,2.36,2.36,6.466,2.7399,3.2023,-29.905,8.3078,0.89808,2.36,2.36,10.32,0.0,5.3751,3.9158,1.6813,125.71
2.36,2.36,0.78,0.157,39.16,1.727,67.6293,45.1857,28.6445,0.01419,2.36,2.36,6.466,2.7399,3.2023,-29.905,8.3078,0.89808,2.36,2.36,10.32,0.0,4.9253,3.4434,1.5624,125.71
2.36,2.36,0.78,0.157,43.5,1.727,69.7292,38.8191,29.9631,0.01419,2.36,2.36,6.466,2.7399,3.2023,-29.905,8.3078,0.89808,2.36,2.36,10.32,0.0,4.4339,3.1875,1.4463,125.71
2.36,2.36,0.78,0.157,50.7,1.727,81.2706,45.2443,34.9226,0.01419,2.36,2.36,6.466,2.7399,3.2023,-29.905,8.3078,0.89808,2.36,2.36,10.32,0.0,3.8043,2.8695,1.302,125.71
2.36,2.36,0.78,0.157,58.01,1.727,92.9883,51.7677,39.9577,0.01419,2.36,2.36,6.466,2.7399,3.2023,-29.905,8.3078,0.89808,2.36,2.36,10.32,0.0,3.3249,2.462,1.1171,125.71
2.36,2.36,0.78,0.157,65.26,1.727,104.6098,58.2376,44.9516,0.01419,2.36,2.36,6.466,2.7399,3.2023,-29.905,8.3078,0.89808,2.36,2.36,10.32,0.0,2.9555,2.1517,0.97635,125.71
2.36,2.36,0.78,0.157,72.51,1.727,116.2314,64.7074,49.9455,0.01419,2.36,2.36,6.466,2.7399,3.2023,-29.905,8.3078,0.89808,2.36,2.36,10.32,0.0,2.66,1.9127,0.86788,125.71
2.36,2.36,0.78,0.157,79.77,1.727,127.8689,71.1862,54.9462,0.01419,2.36,2.36,6.466,2.7399,3.2023,-29.905,8.3078,0.89808,2.36,2.36,10.32,0.0,2.4426,1.7795,0.76402,125.71
2.36,2.36,0.975,0.019,36.25,0.21641,7.8449,5.2271,3.5042,2.6041e-05,2.36,2.36,0.79882,0.37285,0.41347,-31.3731,1.0509,0.12073,2.36,2.36,1.4675,0.0,0.080539,0.42016,0.11348,12.71
2.36,2.36,0.975,0.019,39.16,0.21641,8.4746,5.6467,3.7855,2.6041e-05,2.36,2.36,0.79882,0.37285,0.41347,-31.3731,1.0509,0.12073,2.36,2.36,1.4675,0.0,0.07462,0.37397,0.097857,12.71
2.36,2.36,0.975,0.019,43.5,0.21641,9.4138,6.2725,4.205,2.6041e-05,2.36,2.36,0.79882,0.37285,0.41347,-31.3731,1.0509,0.12073,2.36,2.36,1.4675,0.0,0.067175,0.34618,0.088094,12.71
2.36,2.36,0.975,0.019,50.7,0.21641,10.972,7.3107,4.901,2.6041e-05,2.36,2.36,0.79882,0.37285,0.41347,-31.3731,1.0509,0.12073,2.36,2.36,1.4675,0.0,0.057635,0.311,0.075583,12.71
2.36,2.36,0.975,0.019,58.01,0.21641,12.5539,8.3648,5.6077,2.6041e-05,2.36,2.36,0.79882,0.37285,0.41347,-31.3731,1.0509,0.12073,2.36,2.36,1.4675,0.0,0.050373,0.26738,0.066059,12.71
2.36,2.36,0.975,0.019,65.26,0.21641,14.1229,9.4102,6.3085,2.6041e-05,2.36,2.36,0.79882,0.37285,0.41347,-31.3731,1.0509,0.12073,2.36,2.36,1.4675,0.0,0.044776,0.23369,0.05872,12.71
2.36,2.36,0.975,0.019,72.51,0.21641,15.6919,10.4556,7.0093,2.6041e-05,2.36,2.36,0.79882,0.37285,0.41347,-31.3731,1.0509,0.12073,2.36,2.36,1.4675,0.0,0.040299,0.20773,0.052849,12.71
2.36,2.36,0.975,0.019,79.77,0.21641,17.263,11.5025,7.7111,2.6041e-05,2.36,2.36,0.79882,0.37285,0.41347,-31.3731,1.0509,0.12073,2.36,2.36,1.4675,0.0,0.036632,0.19094,0.04999,12.71
2.36,2.36,0.975,0.039,36.25,0.044421,16.1026,10.7293,7.1928,0.00022521,2.36,2.36,1.6397,0.76532,0.8487,-31.3731,2.1572,0.24782,2.36,2.36,3.0123,0.0,0.33904,0.87848,0.92073,51.47
2.36,2.36,0.975,0.039,39.16,0.044421,17.3953,11.5906,7.7702,0.00022521,2.36,2.36,1.6397,0.76532,0.8487,-31.3731,2.1572,0.24782,2.36,2.36,3.0123,0.0,0.31405,0.80063,0.80063,51.47
2.36,2.36,0.975,0.039,43.5,0.044421,19.3231,12.8752,8.6314,0.00022521,2.36,2.36,1.6397,0.76532,0.8487,-31.3731,2.1572,0.24782,2.36,2.36,3.0123,0.0,0.28272,0.74114,0.74114,51.47
2.36,2.36,0.975,0.039,50.7,0.044421,22.5214,15.0062,10.06,0.00022521,2.36,2.36,1.6397,0.76532,0.8487,-31.3731,2.1572,0.24782,2.36,2.36,3.0123,0.0,0.24257,0.6672,0.6672,51.47
2.36,2.36,0.975,0.039,58.01,0.044421,25.7686,17.1699,11.5105,0.00022521,2.36,2.36,1.6397,0.76532,0.8487,-31.3731,2.1572,0.24782,2.36,2.36,3.0123,0.0,0.212,0.57244,0.57244,51.47
2.36,2.36,0.975,0.039,65.26,0.044421,28.9891,19.3157,12.949,0.00022521,2.36,2.36,1.6397,0.76532,0.8487,-31.3731,2.1572,0.24782,2.36,2.36,3.0123,0.0,0.18845,0.50031,0.50031,51.47
2.36,2.36,0.975,0.039,72.51,0.044421,32.2097,21.4616,14.3876,0.00022521,2.36,2.36,1.6397,0.76532,0.8487,-31.3731,2.1572,0.24782,2.36,2.36,3.0123,0.0,0.16961,0.44473,0.44473,51.47
2.36,2.36,0.975,0.039,79.77,0.044421,35.4346,23.6104,15.8281,0.00022521,2.36,2.36,1.6397,0.76532,0.8487,-31.3731,2.1572,0.24782,2.36,2.36,3.0123,0.0,0.15417,0.40026,0.40026,51.47
2.36,2.36,0.975,0.059,36.25,0.67201,24.3604,16.2315,10.8814,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.74879,1.3424,0.70304,83.45
2.36,2.36,0.975,0.059,39.16,0.67201,26.3159,17.5345,11.7549,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.7174,1.2686,0.67891,83.45
2.36,2.36,0.975,0.059,43.5,0.67201,29.2324,19.4778,13.0577,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.64583,1.1743,0.60349,83.45
2.36,2.36,0.975,0.059,50.7,0.67201,34.0709,22.7018,15.219,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.55411,1.0572,0.54315,83.45
2.36,2.36,0.975,0.059,58.01,0.67201,38.9833,25.9749,17.4133,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.48429,0.90702,0.42302,83.45
2.36,2.36,0.975,0.059,65.26,0.67201,43.8554,29.2212,19.5895,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.43049,0.79273,0.39158,83.45
2.36,2.36,0.975,0.059,72.51,0.67201,48.7274,32.4675,21.7658,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.38744,0.70466,0.35251,83.45
2.36,2.36,0.975,0.059,79.77,0.67201,53.6062,35.7183,23.9451,0.00077976,2.36,2.36,2.4905,1.1578,1.2839,-31.3731,3.2634,0.3749,2.36,2.36,4.557,0.0,0.35218,0.6142,0.30245,83.45
2.36,2.36,0.975,0.078,36.25,0.88842,32.2052,21.4586,14.3856,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,1.3514,1.8762,0.91822,102.21
2.36,2.36,0.975,0.078,39.16,0.88842,34.7905,23.1812,15.5404,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,1.2507,1.7499,0.8437,102.21
2.36,2.36,0.975,0.078,43.5,0.88842,38.6463,25.7504,17.2627,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,1.126,1.6199,0.7532,102.21
2.36,2.36,0.975,0.078,50.7,0.88842,45.0429,30.0125,20.12,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,0.96605,1.4583,0.65763,102.21
2.36,2.36,0.975,0.078,58.01,0.88842,51.5372,34.3397,23.0209,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,0.84432,1.25122,0.60876,102.21
2.36,2.36,0.975,0.078,65.26,0.88842,57.9783,38.6315,38.6315,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,0.75052,1.0935,0.54803,102.21
2.36,2.36,0.975,0.078,72.51,0.88842,64.4193,42.9232,28.7752,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,0.67548,0.97203,0.4702,102.21
2.36,2.36,0.975,0.078,79.77,0.88842,70.8693,47.2208,31.6562,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,5.3156,0.0,0.57571,0.69801,0.32911,102.21
2.36,2.36,0.975,0.098,36.25,0.88842,32.2052,21.4586,14.3856,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,1.3514,1.8762,0.70688,89.19
2.36,2.36,0.975,0.098,39.16,0.88842,34.7905,23.1812,15.5404,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,1.251,1.7367,0.65435,91.88
2.36,2.36,0.975,0.098,43.5,0.88842,38.6463,25.7504,17.2627,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,1.1262,1.5635,0.58907,95.08
2.36,2.36,0.975,0.098,50.7,0.88842,45.0429,30.0125,20.12,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,0.96623,1.3414,0.50541,98.52
2.36,2.36,0.975,0.098,58.01,0.88842,51.5372,34.3397,23.0209,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,0.84447,1.1724,0.44173,99.96
2.36,2.36,0.975,0.098,65.26,0.88842,57.9783,38.6315,25.898,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,0.75066,1.0422,0.39265,99.96
2.36,2.36,0.975,0.098,72.51,0.88842,64.4193,42.9232,28.7752,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,0.6756,0.93795,0.35339,99.96
2.36,2.36,0.975,0.098,79.77,0.88842,70.8693,47.2208,31.6562,0.0018017,2.36,2.36,3.2794,1.5306,1.6974,-31.3731,4.3144,0.49564,2.36,2.36,6.0245,0.0,0.61411,0.85259,0.32123,99.96
2.36,3.14,0.39,0.019,36.25,0.16416,5.9508,2.6318,2.2809,1.9754e-05,2.36,1.57,0.29828,0.24904,0.21423,-41.7219,0.4893,0.058014,2.36,1.57,0.35226,0.0,0.14946,0.28619,0.073768,10.43
2.36,3.14,0.39,0.019,39.16,0.16416,6.4285,2.8431,2.464,1.9754e-05,2.36,1.57,0.29828,0.24904,0.21423,-41.7219,0.4893,0.058014,2.36,1.57,0.35226,0.0,0.13835,0.26492,0.068286,10.43
2.36,3.14,0.39,0.019,43.5,0.16416,7.141,3.1582,2.7371,1.9754e-05,2.36,1.57,0.29828,0.24904,0.21423,-41.7219,0.4893,0.058014,2.36,1.57,0.35226,0.0,0.12455,0.23849,0.061473,10.43
2.36,3.14,0.39,0.019,50.7,0.16416,8.3229,3.6809,3.1901,1.9754e-05,2.36,1.57,0.29828,0.24904,0.21423,-41.7219,0.4893,0.058014,2.36,1.57,0.35226,0.0,0.10686,0.20462,0.52743,52.44
2.36,3.14,0.39,0.019,58.01,0.16416,9.5229,4.2116,3.6501,1.9754e-05,2.36,1.57,0.29828,0.24904,0.21423,-41.7219,0.4893,0.058014,2.36,1.57,0.35226,0.0,0.93397,0.17884,0.046097,10.43
2.36,3.14,0.39,0.019,65.26,0.16416,10.7131,4.738,4.1062,1.9754e-05,2.36,1.57,0.29828,0.24904,0.21423,-41.7219,0.4893,0.058014,2.36,1.57,0.35226,0.0,0.083021,0.15897,0.040976,10.43
2.36,3.14,0.39,0.019,72.51,0.16416,11.9032,5.2644,4.5624,1.9754e-05,2.36,1.57,0.29828,0.24904,0.21423,-41.7219,0.4893,0.058014,2.36,1.57,0.35226,0.0,0.07472,0.14307,0.036879,10.43
2.36,3.14,0.39,0.019,79.77,0.16416,13.095,5.7915,5.0192,1.9754e-05,2.36,1.57,0.29828,0.24904,0.21423,-41.7219,0.4893,0.058014,2.36,1.57,0.35226,0.0,0.06792,0.13005,0.033523,10.43
2.36,3.14,0.39,0.039,36.25,0.33696,12.2148,5.4022,4.6818,0.00017084,2.36,1.57,0.61225,0.51118,0.43974,-41.7219,1.0044,0.11908,2.36,1.57,0.72306,0.0,0.62816,0.61794,0.2941,41.59
2.36,3.14,0.39,0.039,39.16,0.33696,13.1954,5.8358,5.0577,0.00017084,2.36,1.57,0.61225,0.51118,0.43974,-41.7219,1.0044,0.11908,2.36,1.57,0.72306,0.0,0.5081,0.53927,0.2659,40.62
2.36,3.14,0.39,0.039,43.5,0.33696,14.6578,6.4826,5.6182,0.00017084,2.36,1.57,0.61225,0.51118,0.43974,-41.7219,1.0044,0.11908,2.36,1.57,0.72306,0.0,0.5581,0.49927,0.24547,41.65
2.36,3.14,0.39,0.039,50.7,0.33696,17.0839,7.5556,6.5481,0.00017084,2.36,1.57,0.61225,0.51118,0.43974,-41.7219,1.0044,0.11908,2.36,1.57,0.72306,0.0,0.43359,0.38788,0.19071,37.72
2.36,3.14,0.39,0.039,58.01,0.33696,19.547,8.645,7.4922,0.00017084,2.36,1.57,0.61225,0.51118,0.43974,-41.7219,1.0044,0.11908,2.36,1.57,0.72306,0.0,0.39023,0.3491,0.17164,38.84
2.36,3.14,0.39,0.039,65.26,0.33696,21.99,9.7254,8.4286,0.00017084,2.36,1.57,0.61225,0.51118,0.43974,-41.7219,1.0044,0.11908,2.36,1.57,0.72306,0.0,0.35472,0.31733,0.15602,39.72
2.36,3.14,0.39,0.039,72.51,0.33696,24.433,10.8058,9.3649,0.00017084,2.36,1.57,0.61225,0.51118,0.43974,-41.7219,1.0044,0.11908,2.36,1.57,0.72306,0.0,0.31401,0.30892,0.14703,41.59
2.36,3.14,0.39,0.039,79.77,0.33696,26.8793,11.8877,10.3026,0.00017084,2.36,1.57,0.61225,0.51118,0.43974,-41.7219,1.0044,0.11908,2.36,1.57,0.72306,0.0,0.29813,0.17702,0.11962,37.72
2.36,3.14,0.39,0.058,36.25,0.50112,18.1656,8.034,6.9627,0.00056192,2.36,1.57,0.91053,0.76021,0.65397,-41.7219,1.4936,0.1771,2.36,1.57,1.0753,0.0,1.3811,0.97023,0.29608,41.87
2.36,3.14,0.39,0.058,39.16,0.50112,19.6239,8.6789,7.5217,0.00056192,2.36,1.57,0.91053,0.76021,0.65397,-41.7219,1.4936,0.1771,2.36,1.57,1.0753,0.0,1.3514,0.87848,0.23373,35.7
2.36,3.14,0.39,0.058,43.5,0.50112,21.7987,9.6408,8.3553,0.00056192,2.36,1.57,0.91053,0.76021,0.65397,-41.7219,1.4936,0.1771,2.36,1.57,1.0753,0.0,1.251,0.8132,0.21637,36.72
2.36,3.14,0.39,0.058,50.7,0.50112,25.4068,11.2365,9.7382,0.00056192,2.36,1.57,0.91053,0.76021,0.65397,-41.7219,1.4936,0.1771,2.36,1.57,1.0753,0.0,1.1262,0.73206,0.19478,38.52
2.36,3.14,0.39,0.058,58.01,0.50112,29.07,12.8566,11.1423,0.00056192,2.36,1.57,0.91053,0.76021,0.65397,-41.7219,1.4936,0.1771,2.36,1.57,1.0753,0.0,0.97362,0.6281,0.159779,36.16
2.36,3.14,0.39,0.058,65.26,0.50112,32.7031,14.4634,12.5348,0.00056192,2.36,1.57,0.91053,0.76021,0.65397,-41.7219,1.4936,0.1771,2.36,1.57,1.0753,0.0,0.85219,0.54895,0.11334,28.85
2.36,3.14,0.39,0.058,72.51,0.50112,36.3362,16.0702,13.9274,0.00056192,2.36,1.57,0.91053,0.76021,0.65397,-41.7219,1.4936,0.1771,2.36,1.57,1.0753,0.0,0.75063,0.48797,0.090904,25.71
2.36,3.14,0.39,0.058,79.77,0.50112,39.9743,17.6792,15.3218,0.00056192,2.36,1.57,0.91053,0.76021,0.65397,-41.7219,1.4936,0.1771,2.36,1.57,1.0753,0.0,0.62761,0.4409,0.013455,4.19
2.36,3.14,0.39,0.078,36.25,0.67392,24.4296,10.8043,9.3637,0.0013667,2.36,1.57,1.2245,1.0224,0.87948,-41.7219,2.0087,0.23816,2.36,1.57,1.4461,0.0,2.4441,1.3836,0.81336,96.38
